registro_id,fila_origen,cliente_id,nombre_cliente,segmento_cliente,segmento_cliente_observado,segmento_conflictivo,segmento_metodo_resolucion,ciudad,ciudad_recuperada,ciudad_desconocida,edad,ingreso_estimado,producto,tipo_producto,saldo_producto,saldo_recuperado,saldo_desconocido,saldo_negativo,saldo_outlier_iqr,cupo_credito,fecha_vencimiento,fecha_movimiento,categoria_consumo,monto_consumo,consumo_outlier_iqr,canal,estado_producto
REG-014865,14865,C000178,Cliente 0178,Premium,Premium,False,unico,Quito,False,False,41,3750.70,Crédito Hipotecario,Deuda,44619.77,False,False,False,False,,2028-10-06,2025-01-16,,0.00,False,App,Activo
REG-014866,14866,C002104,Cliente 2104,Affluent,Affluent,False,unico,Manta,False,False,38,3614.19,Cuenta Corriente,Depósito,3274.31,False,False,False,False,,,2025-01-09,,0.00,False,Branch,Activo
REG-014867,14867,C002135,Cliente 2135,Affluent,Affluent,False,unico,Quito,False,False,56,1645.61,Tarjeta de Crédito,Deuda,535.01,False,False,False,False,2100.00,2030-06-24,2025-09-16,Supermarket,65.91,False,Branch,Activo
REG-014868,14868,C000701,Cliente 0701,Mass,Mass,False,unico,Quito,False,False,53,1291.36,Tarjeta de Crédito,Deuda,121.13,False,False,False,False,1300.00,2027-01-20,2025-08-24,Food,347.68,True,App,Activo
REG-014869,14869,C001634,Cliente 1634,Affluent,Affluent,False,unico,Guayaquil,False,False,32,2032.89,Tarjeta de Crédito,Deuda,2919.16,False,False,False,False,5500.00,2029-03-25,2025-03-09,Food,29.83,False,App,Activo
REG-014870,14870,C000036,Cliente 0036,Mass,Mass,False,unico,Cuenca,False,False,18,1709.76,Tarjeta de Crédito,Deuda,1732.13,False,False,False,False,4800.00,2027-05-14,2025-09-06,Entertainment,135.89,False,Web,Activo
REG-014871,14871,C001699,Cliente 1699,Premium,Premium,False,unico,Quito,False,False,24,5861.34,Crédito de Consumo,Deuda,22347.49,False,False,False,False,,2029-01-09,2025-01-02,,0.00,False,ATM,Activo
REG-014872,14872,C000579,Cliente 0579,Premium,Premium,False,unico,Guayaquil,False,False,18,5599.58,Tarjeta de Crédito,Deuda,3433.56,False,False,False,True,9600.00,2029-04-04,2025-11-08,Fuel,444.42,True,POS,Activo
REG-014873,14873,C000523,Cliente 0523,Mass,Mass,True,moda,Quito,False,False,45,839.22,Tarjeta de Crédito,Deuda,290.94,False,False,False,False,1700.00,2028-01-13,2026-08-27,Streaming,20.37,False,App,Activo
REG-014874,14874,C001333,Cliente 1333,Affluent,Affluent,False,unico,Quito,False,False,35,2156.49,Tarjeta de Crédito,Deuda,1895.19,False,False,False,False,3600.00,2029-11-07,2026-08-05,Supermarket,126.18,False,Branch,Activo
REG-014875,14875,C001778,Cliente 1778,Mass,Mass,False,unico,Quito,False,False,29,785.63,Tarjeta de Crédito,Deuda,605.26,False,False,False,False,1400.00,2027-09-08,2025-10-15,Others,92.12,False,Branch,Activo
REG-014876,14876,C002065,Cliente 2065,Mass,Mass,False,unico,Quito,False,False,28,1069.40,Tarjeta de Crédito,Deuda,80.98,False,False,False,False,2600.00,2027-06-04,2025-07-13,Travel,33.08,False,App,Activo
REG-014877,14877,C000195,Cliente 0195,Mass,Mass,False,unico,Cuenca,False,False,51,550.60,Crédito de Consumo,Deuda,3442.73,False,False,False,False,,2032-03-18,2026-03-17,,0.00,False,Branch,Activo
REG-014878,14878,C001224,Cliente 1224,Joven,Joven,False,unico,Quito,False,False,62,452.45,Crédito Hipotecario,Deuda,50363.93,False,False,False,False,,2027-03-31,2025-02-01,,0.00,False,App,Activo
REG-014879,14879,C001847,Cliente 1847,Premium,Premium,False,unico,Quito,False,False,45,3650.34,Cuenta Corriente,Depósito,15464.29,False,False,False,True,,,2026-05-05,,0.00,False,Web,Activo
REG-014880,14880,C000906,Cliente 0906,Mass,Mass,False,unico,Cuenca,False,False,44,1584.19,Tarjeta de Crédito,Deuda,1154.24,False,False,False,False,2500.00,2029-05-14,2025-06-01,Education,86.82,False,POS,Activo
REG-014881,14881,C001605,Cliente 1605,PyME,PyME,False,unico,Quito,False,False,18,4199.66,Tarjeta de Crédito,Deuda,1381.80,False,False,False,False,7000.00,2028-03-04,2025-07-07,Supermarket,158.52,False,ATM,Activo
REG-014882,14882,C001570,Cliente 1570,Mass,Joven,True,moda,Manta,False,False,47,802.03,Tarjeta de Crédito,Deuda,203.22,False,False,False,False,1000.00,2029-11-21,2025-08-02,Travel,38.37,False,POS,Activo
REG-014883,14883,C001190,Cliente 1190,Premium,Premium,False,unico,Guayaquil,False,False,49,4134.83,Tarjeta de Crédito,Deuda,3210.18,False,False,False,False,12100.00,2029-03-08,2026-03-18,Technology,1761.09,True,App,Activo
REG-014884,14884,C001015,Cliente 1015,Joven,Joven,False,unico,Quito,False,False,46,1025.11,Crédito Vehicular,Deuda,11219.38,False,False,False,False,,2030-05-01,2025-11-02,,0.00,False,App,Activo
REG-014885,14885,C000933,Cliente 0933,Mass,Mass,False,unico,Quito,False,False,48,1310.69,Tarjeta de Crédito,Deuda,676.08,False,False,False,False,2400.00,2027-12-23,2025-07-12,Supermarket,41.90,False,POS,Activo
REG-014886,14886,C000287,Cliente 0287,Premium,Premium,False,unico,Guayaquil,False,False,25,3735.51,Tarjeta de Crédito,Deuda,454.10,False,False,False,False,4400.00,2027-07-02,2025-12-10,Entertainment,137.12,False,App,Activo
REG-014887,14887,C000422,Cliente 0422,Affluent,Affluent,False,unico,Ambato,False,False,63,1264.45,Tarjeta de Crédito,Deuda,1549.40,False,False,False,False,3100.00,2030-05-22,2025-04-13,Technology,19.89,False,Web,Activo
REG-014888,14888,C001311,Cliente 1311,Joven,Joven,False,unico,Ambato,False,False,27,459.76,Tarjeta de Crédito,Deuda,828.32,False,False,False,False,1400.00,2028-06-14,2025-07-22,Streaming,18.41,False,Web,Activo
REG-014889,14889,C000398,Cliente 0398,Affluent,Affluent,False,unico,Guayaquil,False,False,51,3645.09,Tarjeta de Crédito,Deuda,4211.04,False,False,False,True,10700.00,2026-09-25,2025-03-08,Streaming,170.41,False,POS,Activo
REG-014890,14890,C002189,Cliente 2189,Affluent,Affluent,False,unico,Quito,False,False,45,2494.80,Tarjeta de Crédito,Deuda,3614.07,False,False,False,True,6000.00,2028-07-29,2025-07-05,Others,153.58,False,App,Activo
REG-014891,14891,C002013,Cliente 2013,Affluent,Affluent,False,unico,Quito,False,False,18,1416.00,Tarjeta de Crédito,Deuda,1708.67,False,False,False,False,4100.00,2029-08-14,2026-03-19,Others,72.96,False,POS,Activo
REG-014892,14892,C002050,Cliente 2050,Mass,Mass,False,unico,Ambato,False,False,40,592.55,Tarjeta de Crédito,Deuda,51.37,False,False,False,False,900.00,2026-11-09,2026-06-07,Education,15.53,False,POS,Activo
REG-014893,14893,C000327,Cliente 0327,Mass,Mass,False,unico,Cuenca,False,False,45,1028.70,Tarjeta de Crédito,Deuda,243.92,False,False,False,False,1800.00,2026-11-23,2025-02-02,Travel,61.49,False,Web,Activo
REG-014894,14894,C001769,Cliente 1769,Premium,Premium,False,unico,Ambato,False,False,43,5077.58,Tarjeta de Crédito,Deuda,0.00,False,False,False,False,14300.00,2029-06-19,2025-03-07,Travel,683.17,True,Web,Activo
REG-014895,14895,C001994,Cliente 1994,Mass,Mass,True,moda,Quito,False,False,24,680.06,Cuenta Corriente,Depósito,2526.04,False,False,False,False,,,2025-02-06,,0.00,False,Branch,Activo
REG-014896,14896,C002082,Cliente 2082,Mass,Mass,False,unico,Loja,False,False,36,565.91,Cuenta Corriente,Depósito,2711.22,False,False,False,False,,,2025-06-21,,0.00,False,App,Activo
REG-014897,14897,C001903,Cliente 1903,Affluent,Affluent,False,unico,Cuenca,False,False,30,2202.31,Tarjeta de Crédito,Deuda,2193.18,False,False,False,False,3900.00,2028-08-05,2025-07-21,Food,113.38,False,Branch,Activo
REG-014898,14898,C000290,Cliente 0290,Mass,Mass,False,unico,Ambato,False,False,47,1427.00,Tarjeta de Crédito,Deuda,1501.19,False,False,False,False,3900.00,2030-01-13,2026-08-10,Fuel,189.16,False,POS,Activo
REG-014899,14899,C000799,Cliente 0799,Joven,Joven,False,unico,Cuenca,False,False,35,420.94,Cuenta de Ahorros,Depósito,1248.57,False,False,False,False,,,2026-05-08,,0.00,False,Web,Activo
REG-014900,14900,C000364,Cliente 0364,Mass,Mass,False,unico,Quito,False,False,29,1063.68,Tarjeta de Crédito,Deuda,196.59,False,False,False,False,2000.00,2027-07-08,2025-02-27,Travel,324.73,False,POS,Activo
REG-014901,14901,C002153,Cliente 2153,PyME,PyME,False,unico,Quito,True,False,32,1371.74,Tarjeta de Crédito,Deuda,617.31,False,False,False,False,4000.00,2027-07-28,2025-11-26,Health,463.36,True,POS,Activo
REG-014902,14902,C000854,Cliente 0854,Affluent,Affluent,False,unico,Ambato,False,False,62,2505.50,Crédito Vehicular,Deuda,19360.74,False,False,False,False,,2030-02-13,2026-01-19,,0.00,False,App,Activo
REG-014903,14903,C000944,Cliente 0944,Premium,Premium,False,unico,Loja,False,False,45,4187.12,Cuenta de Ahorros,Depósito,5880.98,False,False,False,False,,,2025-09-11,,0.00,False,App,Activo
REG-014904,14904,C000885,Cliente 0885,Affluent,Affluent,False,unico,Guayaquil,False,False,19,1533.26,Tarjeta de Crédito,Deuda,501.12,False,False,False,False,1800.00,2030-01-11,2025-04-16,Fuel,34.12,False,POS,Activo
REG-014905,14905,C001829,Cliente 1829,Mass,Mass,False,unico,Manta,False,False,30,845.80,Tarjeta de Crédito,Deuda,551.48,False,False,False,False,2100.00,2029-11-23,2026-05-08,Education,20.60,False,POS,Activo
REG-014906,14906,C002013,Cliente 2013,Affluent,Affluent,False,unico,Quito,False,False,18,1416.00,Tarjeta de Crédito,Deuda,1708.67,False,False,False,False,4100.00,2029-08-14,2025-11-19,Streaming,117.82,False,Branch,Activo
REG-014907,14907,C001057,Cliente 1057,Mass,Mass,False,unico,Cuenca,False,False,50,620.43,Tarjeta de Crédito,Deuda,675.11,False,False,False,False,1800.00,2027-04-28,2026-05-14,Technology,18.99,False,POS,Activo
REG-014908,14908,C000249,Cliente 0249,Premium,Premium,True,moda,Manta,False,False,33,6269.80,Tarjeta de Crédito,Deuda,5676.85,False,False,False,True,18700.00,2028-06-17,2025-05-06,Supermarket,162.22,False,Web,Activo
REG-014909,14909,C001045,Cliente 1045,Joven,Joven,False,unico,Guayaquil,False,False,23,1076.74,Tarjeta de Crédito,Deuda,205.46,False,False,False,False,1400.00,2029-03-10,2025-05-01,Food,86.76,False,Web,Activo
REG-014910,14910,C001197,Cliente 1197,Mass,Mass,False,unico,Guayaquil,False,False,32,1067.47,Cuenta de Ahorros,Depósito,3895.55,False,False,False,False,,,2025-08-16,,0.00,False,Branch,Activo
REG-014911,14911,C000016,Cliente 0016,Mass,Mass,False,unico,Guayaquil,False,False,47,622.99,Tarjeta de Crédito,Deuda,153.13,False,False,False,False,800.00,2028-05-13,2025-02-20,Fuel,233.16,False,Branch,Activo
REG-014912,14912,C001249,Cliente 1249,Mass,Mass,False,unico,Guayaquil,False,False,43,1156.61,Cuenta Corriente,Depósito,2690.58,False,False,False,False,,,2026-05-01,,0.00,False,App,Activo
REG-014913,14913,C000175,Cliente 0175,Premium,Premium,False,unico,Cuenca,False,False,47,3004.56,Tarjeta de Crédito,Deuda,3074.46,False,False,False,False,8600.00,2030-02-13,2025-09-26,Health,251.24,False,Web,Activo
REG-014914,14914,C001390,Cliente 1390,Affluent,Affluent,False,unico,Guayaquil,False,False,46,2104.66,Cuenta de Ahorros,Depósito,6708.91,False,False,False,False,,,2025-05-05,,0.00,False,App,Activo
REG-014915,14915,C001932,Cliente 1932,Premium,Premium,True,moda,Quito,False,False,44,6990.24,Tarjeta de Crédito,Deuda,4751.49,False,False,False,True,17100.00,2027-04-26,2026-01-28,Others,477.81,True,App,Activo
REG-014916,14916,C001808,Cliente 1808,Premium,Premium,True,moda,Quito,False,False,18,3833.19,Cuenta de Ahorros,Depósito,19154.02,False,False,False,True,,,2025-02-21,,0.00,False,Branch,Activo
REG-014917,14917,C001625,Cliente 1625,Affluent,Affluent,False,unico,Loja,False,False,28,2679.66,Crédito Hipotecario,Deuda,95409.73,False,False,False,False,,2028-02-23,2026-03-07,,0.00,False,Web,Activo
REG-014918,14918,C001373,Cliente 1373,Joven,Joven,False,unico,Guayaquil,False,False,57,502.21,Tarjeta de Crédito,Deuda,100.73,False,False,False,False,800.00,2026-11-26,2026-06-09,Supermarket,35.89,False,Web,Activo
REG-014919,14919,C000518,Cliente 0518,Mass,Mass,False,unico,Guayaquil,False,False,30,428.44,Tarjeta de Crédito,Deuda,258.53,False,False,False,False,700.00,2028-08-12,2025-12-08,Fuel,18.91,False,Web,Activo
REG-014920,14920,C000322,Cliente 0322,Affluent,Affluent,False,unico,Quito,False,False,40,1897.67,Tarjeta de Crédito,Deuda,1566.10,False,False,False,False,3200.00,2029-07-31,2025-10-14,Travel,476.46,True,Web,Activo
REG-014921,14921,C000031,Cliente 0031,Joven,Joven,False,unico,Quito,False,False,48,1683.31,Tarjeta de Crédito,Deuda,2138.21,False,False,False,False,2300.00,2028-12-07,2026-01-04,Entertainment,53.89,False,POS,Activo
REG-014922,14922,C000549,Cliente 0549,Mass,Mass,False,unico,Cuenca,False,False,47,1141.13,Tarjeta de Crédito,Deuda,1731.46,False,False,False,False,3000.00,2026-11-11,2026-05-28,Food,38.82,False,POS,Activo
REG-014923,14923,C002119,Cliente 2119,Mass,Mass,False,unico,Ambato,False,False,55,895.50,Tarjeta de Crédito,Deuda,1124.13,False,False,False,False,2600.00,2029-07-20,2026-08-23,Others,144.55,False,App,Activo
REG-014924,14924,C000002,Cliente 0002,Mass,Mass,True,moda,Loja,False,False,55,651.61,Crédito Hipotecario,Deuda,73155.65,False,False,False,False,,2029-09-11,2025-08-13,,0.00,False,Branch,Activo
REG-014925,14925,C001013,Cliente 1013,Affluent,Affluent,False,unico,Guayaquil,False,False,31,1407.83,Tarjeta de Crédito,Deuda,669.04,False,False,False,False,2800.00,2027-05-21,2026-02-04,Streaming,113.54,False,POS,Activo
REG-014926,14926,C001417,Cliente 1417,Mass,Mass,False,unico,Guayaquil,False,False,48,784.48,Tarjeta de Crédito,Deuda,223.62,False,False,False,False,1800.00,2030-01-22,2025-07-13,Fuel,113.24,False,App,Activo
REG-014927,14927,C000354,Cliente 0354,Affluent,Affluent,False,unico,Loja,False,False,32,1703.34,Cuenta Corriente,Depósito,1059.45,False,False,False,False,,,2026-08-14,,0.00,False,Web,Activo
REG-014928,14928,C001340,Cliente 1340,PyME,PyME,False,unico,Quito,False,False,37,2629.00,Tarjeta de Crédito,Deuda,1682.61,False,False,False,False,4700.00,2027-02-26,2026-07-29,Streaming,127.92,False,Web,Activo
REG-014929,14929,C000580,Cliente 0580,Joven,Joven,False,unico,Guayaquil,False,False,56,575.50,Cuenta de Ahorros,Depósito,1234.99,False,False,False,False,,,2025-04-11,,0.00,False,ATM,Activo
REG-014930,14930,C001722,Cliente 1722,Mass,Mass,False,unico,Quito,True,False,18,683.18,Tarjeta de Crédito,Deuda,429.33,False,False,False,False,1000.00,2026-12-07,2025-05-14,Travel,94.04,False,App,Activo
REG-014931,14931,C001810,Cliente 1810,Mass,Mass,False,unico,Guayaquil,False,False,43,1183.72,Tarjeta de Crédito,Deuda,0.00,False,False,False,False,3100.00,2028-09-04,2025-07-11,Travel,38.32,False,POS,Activo
REG-014932,14932,C000568,Cliente 0568,Mass,Mass,False,unico,Cuenca,False,False,44,751.60,Tarjeta de Crédito,Deuda,724.51,False,False,False,False,2200.00,2028-01-17,2025-01-10,Streaming,84.16,False,App,Activo
REG-014933,14933,C001217,Cliente 1217,Premium,Premium,False,unico,Quito,False,False,42,4394.84,Cuenta de Ahorros,Depósito,6505.11,False,False,False,False,,,2025-07-15,,0.00,False,App,Activo
REG-014934,14934,C000791,Cliente 0791,Mass,Mass,False,unico,Quito,False,False,34,645.18,Tarjeta de Crédito,Deuda,266.47,False,False,False,False,800.00,2029-01-31,2026-02-13,Technology,51.59,False,POS,Activo
REG-014935,14935,C000917,Cliente 0917,Premium,Premium,False,unico,Cuenca,False,False,31,5969.34,Tarjeta de Crédito,Deuda,5382.69,False,False,False,True,10900.00,2030-02-04,2026-05-27,Travel,1066.53,True,Web,Activo
REG-014936,14936,C001030,Cliente 1030,Premium,Premium,False,unico,Quito,False,False,35,1611.42,Crédito de Consumo,Deuda,18507.99,False,False,False,False,,2030-12-17,2026-07-19,,0.00,False,Web,Activo
REG-014937,14937,C000385,Cliente 0385,Affluent,Affluent,False,unico,Guayaquil,False,False,42,3141.00,Cuenta Corriente,Depósito,-100.00,False,False,True,False,,,2025-05-27,,0.00,False,App,Activo
REG-014938,14938,C000931,Cliente 0931,Affluent,Affluent,False,unico,Quito,False,False,34,1638.11,Tarjeta de Crédito,Deuda,351.93,False,False,False,False,3600.00,2027-03-28,2026-07-15,Education,50.54,False,Web,Activo
REG-014939,14939,C001424,Cliente 1424,Mass,Mass,False,unico,Guayaquil,False,False,55,774.59,Tarjeta de Crédito,Deuda,1906.36,False,False,False,False,2300.00,2029-05-09,2025-12-09,Streaming,7.26,False,Web,Activo
REG-014940,14940,C001902,Cliente 1902,Affluent,Affluent,False,unico,Guayaquil,False,False,34,1895.62,Tarjeta de Crédito,Deuda,686.31,False,False,False,False,1900.00,2027-07-06,2025-03-15,Education,180.03,False,Web,Activo
REG-014941,14941,C000875,Cliente 0875,PyME,PyME,False,unico,Guayaquil,False,False,33,3585.40,Tarjeta de Crédito,Deuda,1473.71,False,False,False,False,6200.00,2029-03-06,2025-07-13,Health,114.28,False,POS,Activo
REG-014942,14942,C001731,Cliente 1731,Premium,Premium,True,moda,Cuenca,False,False,34,2847.29,Tarjeta de Crédito,Deuda,3728.27,False,False,False,True,6400.00,2026-12-31,2026-01-07,Food,124.95,False,Web,Activo
REG-014943,14943,C001118,Cliente 1118,Mass,Mass,True,moda,Manta,False,False,32,634.16,Tarjeta de Crédito,Deuda,212.70,False,False,False,False,1000.00,2026-09-26,2025-08-20,Health,36.34,False,App,Activo
REG-014944,14944,C001934,Cliente 1934,Mass,Mass,False,unico,Quito,False,False,25,702.23,Tarjeta de Crédito,Deuda,346.09,False,False,False,False,1900.00,2028-06-03,2025-08-13,Streaming,14.70,False,ATM,Activo
REG-014945,14945,C000440,Cliente 0440,Mass,Mass,False,unico,Cuenca,False,False,48,754.17,Tarjeta de Crédito,Deuda,470.86,False,False,False,False,1500.00,2026-12-14,2025-04-28,Education,24.19,False,POS,Activo
REG-014946,14946,C000198,Cliente 0198,Mass,Mass,False,unico,Guayaquil,False,False,52,1269.30,Cuenta Corriente,Depósito,6031.93,False,False,False,False,,,2025-07-31,,0.00,False,Web,Activo
REG-014947,14947,C002041,Cliente 2041,Premium,Premium,False,unico,Quito,False,False,34,4633.00,Crédito de Consumo,Deuda,34150.13,False,False,False,True,,2027-10-23,2025-10-25,,0.00,False,Web,Activo
REG-014948,14948,C001327,Cliente 1327,Mass,Mass,False,unico,Loja,False,False,18,569.36,Tarjeta de Crédito,Deuda,0.00,False,False,False,False,1100.00,2026-09-30,2025-10-31,Food,42.64,False,Web,Activo
REG-014949,14949,C000601,Cliente 0601,Joven,Joven,True,moda,Guayaquil,False,False,37,833.98,Tarjeta de Crédito,Deuda,91.85,False,False,False,False,2100.00,2030-08-08,2025-12-09,Food,134.92,False,App,Activo
REG-014950,14950,C002032,Cliente 2032,Premium,Premium,True,moda,Cuenca,False,False,33,5783.32,Crédito Vehicular,Deuda,16825.83,False,False,False,False,,2029-06-02,2025-10-29,,0.00,False,App,Activo
REG-014951,14951,C002193,Cliente 2193,Affluent,Affluent,False,unico,Quito,False,False,46,2171.46,Tarjeta de Crédito,Deuda,0.00,False,False,False,False,4700.00,2029-06-19,2026-07-03,Others,286.82,False,Web,Activo
REG-014952,14952,C001440,Cliente 1440,Joven,Joven,False,unico,Quito,False,False,31,716.14,Tarjeta de Crédito,Deuda,248.16,False,False,False,False,1100.00,2030-03-10,2025-09-21,Food,149.61,False,POS,Activo
REG-014953,14953,C000842,Cliente 0842,PyME,PyME,False,unico,Guayaquil,False,False,25,5124.11,Cuenta Corriente,Depósito,15897.29,False,False,False,True,,,2025-09-06,,0.00,False,App,Activo
REG-014954,14954,C001963,Cliente 1963,Mass,Mass,False,unico,Guayaquil,False,False,32,736.51,Tarjeta de Crédito,Deuda,528.72,False,False,False,False,1400.00,2028-01-03,2026-01-27,Food,32.47,False,POS,Activo
REG-014955,14955,C001808,Cliente 1808,Premium,Premium,True,moda,Quito,False,False,18,3833.19,Tarjeta de Crédito,Deuda,1375.77,False,False,False,False,4400.00,2029-12-07,2026-07-25,Streaming,200.49,False,POS,Activo
REG-014956,14956,C002063,Cliente 2063,Mass,Mass,False,unico,Guayaquil,False,False,31,1283.26,Cuenta Corriente,Depósito,354.26,False,False,False,False,,,2025-09-07,,0.00,False,Branch,Activo
REG-014957,14957,C001192,Cliente 1192,Joven,Joven,False,unico,Quito,False,False,54,741.22,Tarjeta de Crédito,Deuda,278.11,False,False,False,False,1000.00,2030-09-17,2026-07-13,Others,25.60,False,POS,Activo
REG-014958,14958,C000963,Cliente 0963,Mass,Mass,False,unico,Cuenca,False,False,48,1204.81,Tarjeta de Crédito,Deuda,431.84,False,False,False,False,1300.00,2027-11-01,2025-10-16,Food,55.34,False,App,Activo
REG-014959,14959,C000573,Cliente 0573,Premium,Premium,True,moda,Cuenca,False,False,18,5486.83,Crédito Hipotecario,Deuda,33501.24,False,False,False,False,,2031-07-27,2025-07-05,,0.00,False,Branch,Activo
REG-014960,14960,C001625,Cliente 1625,Affluent,Affluent,False,unico,Loja,False,False,28,2679.66,Crédito Vehicular,Deuda,24804.24,False,False,False,False,,2028-09-24,2025-01-05,,0.00,False,Branch,Activo
REG-014961,14961,C000428,Cliente 0428,Mass,Mass,True,moda,Guayaquil,False,False,25,490.90,Tarjeta de Crédito,Deuda,589.82,False,False,False,False,1200.00,2028-01-01,2025-12-20,Streaming,37.67,False,POS,Activo
